,chapter_number,word,count
4264,7,understand,2
4265,7,first,5
4266,7,names,1
4267,7,opened,2
4268,7,two,4
4269,7,living,1
4270,7,could,6
4271,7,till,1
4272,7,considering,1
4273,7,clock,5
4274,7,stupid,1
4275,7,treacle,4
4276,7,best,2
4277,7,bread-knife,1
4278,7,indeed,1
4279,7,every,2
4280,7,up,7
4281,7,notice,2
4282,7,give,1
4283,7,must,1
4284,7,my,1
4285,7,milk-jug,1
4286,7,together,2
4287,7,begins,2
4288,7,extraordinary,1
4289,7,humbly,1
4290,7,their,2
4291,7,hare,21
4292,7,off,4
4293,7,cutting,1
4294,7,meaning,1
4295,7,resting,1
4296,7,tillie,1
4297,7,garden,2
4298,7,does,1
4299,7,even,1
4300,7,go,5
4301,7,drew,1
4302,7,put,3
4303,7,angrily,3
4304,7,quarrelled,1
4305,7,bright,2
4306,7,fellows,1
4307,7,thenshe,1
4308,7,year,2
4309,7,idea,2
4310,7,who,4
4311,7,opening,1
4312,7,picked,1
4313,7,thinking,1
4314,7,tree,1
4315,7,neither,1
4316,7,proposal,1
4317,7,quick,1
4318,7,learn,2
4319,7,over,3
4320,7,lacie,1
4321,7,woke,1
4322,7,morning,1
4323,7,wish,2
4324,7,here,3
4325,7,twinkling,1
4326,7,nose,1
4327,7,really,1
4328,7,course,5
4329,7,see,4
4330,7,sulkily,1
4331,7,twice,1
4332,7,have,11
4333,7,sit,1
4334,7,interrupt,1
4335,7,beautiful,1
4336,7,bear,1
4337,7,hair,1
4338,7,contemptuously,1
4339,7,cried,2
4340,7,asked,4
4341,7,lived,2
4342,7,deal,1
4343,7,instantly,1
4344,7,month,2
4345,7,less,1
4346,7,voice,1
4347,8,search,1
4348,8,me,6
4349,8,croqueting,1
4350,8,lying,2
4351,8,the,168
4352,8,time,5
4353,8,meant,1
4354,8,courage,1
4355,8,confusion,1
4356,8,cut,3
4357,8,roared,1
4358,8,settled,1
4359,8,life,2
4360,8,getting,3
4361,8,fond,1
4362,8,joined,1
4363,8,twist,1
4364,8,manner,1
4365,8,crown,1
4366,8,instance,1
4367,8,sulky,1
4368,8,watching,2
4369,8,yes,2
4370,8,settling,1
4371,8,shouted,5
4372,8,down,9
4373,8,did,4
4374,8,next,4
4375,8,brush,1
4376,8,his,9
4377,8,alive,2
4378,8,question,2
4379,8,curiosity,1
4380,8,tossing,1
4381,8,legs,1
4382,8,timidly,2
4383,8,please,3
4384,8,any,4
4385,8,mine,2
4386,8,himself,2
4387,8,was,42
4388,8,got,6
4389,8,unrolled,1
4390,8,hush,3
4391,8,quarrel,1
4392,8,arm,3
4393,8,hedgehogs,3
4394,8,evidently,1
4395,8,rose-tree,4
4396,8,fury,1
4397,8,right,2
4398,8,peeping,1
4399,8,by,6
4400,8,quarrelling,1
4401,8,end,1
4402,8,pointing,1
4403,8,sort,1
4404,8,meanwhile,1
4405,8,more,2
4406,8,own,2
4407,8,watch,1
4408,8,arch,1
4409,8,collected,1
4410,8,him,1
4411,8,might,3
4412,8,courtiers,2
4413,8,body,2
4414,8,merrily,1
4415,8,remarked,1
4416,8,eagerly,1
4417,8,begin,2
4418,8,balls,1
4419,8,cheshire,3
4420,8,ten,3
4421,8,each,1
4422,8,but,10
4423,8,distance,1
4424,8,wonder,1
4425,8,thing,2
4426,8,across,2
4427,8,coming,1
4428,8,speak,1
4429,8,brought,1
4430,8,wasn,2
4431,8,painting,2
4432,8,alice,39
4433,8,marched,1
4434,8,send,1
4435,8,seen,2
4436,8,your,6
4437,8,friend,2
4438,8,side,3
4439,8,to,68
4440,8,knew,2
4441,8,mostly,1
4442,8,both,1
4443,8,many,1
4444,8,quietly,1
4445,8,make,3
4446,8,noticed,2
4447,8,sight,2
4448,8,sound,1
4449,8,complaining,1
4450,8,spoken,1
4451,8,spoke,4
4452,8,rule,1
4453,8,beheading,1
4454,8,needn,1
4455,8,fighting,1
4456,8,uncomfortable,1
4457,8,shan,1
4458,8,quite,2
4459,8,wildly,1
4460,8,white,4
4461,8,straightened,1
4462,8,queen,36
4463,8,shouting,1
4464,8,chief,1
4465,8,help,2
4466,8,of,47
4467,8,minute,6
4468,8,our,2
4469,8,opposite,1
4470,8,begun,1
4471,8,which,2
4472,8,without,4
4473,8,entrance,1
4474,8,chanced,1
4475,8,everything,1
4476,8,croquet,1
4477,8,re,3
4478,8,these,4
4479,8,she,55
4480,8,been,4
4481,8,like,9
4482,8,screamed,2
4483,8,little,4
4484,8,unjust,1
4485,8,feet,2
4486,8,gardeners,8
4487,8,into,3
4488,8,enough,3
4489,8,hear,2
4490,8,tone,5
4491,8,kings,1
4492,8,close,2
4493,8,than,1
4494,8,small,1
4495,8,surprised,2
4496,8,silent,3
4497,8,worth,1
4498,8,would,6
4499,8,difficulty,2
4500,8,better,2
4501,8,checked,1
4502,8,decidedly,2
4503,8,entirely,1
4504,8,back,6
4505,8,engaged,1
4506,8,speaking,1
4507,8,played,1
4508,8,thought,7
4509,8,oh,1
4510,8,appeared,4
4511,8,diamonds,1
4512,8,processions,1
4513,8,we,4
4514,8,fly,1
4515,8,glad,1
4516,8,backs,1
4517,8,jumping,1
4518,8,foot,1
4519,8,there,11
4520,8,glaring,1
4521,8,also,1
4522,8,hands,2
4523,8,her,31
4524,8,all,29
4525,8,something,1
4526,8,moment,5
4527,8,dreadfully,2
4528,8,herself,2
4529,8,no,6
4530,8,speakand,1
4531,8,eager,1
4532,8,people,3
4533,8,knee,1
4534,8,deserved,1
4535,8,done,1
4536,8,screaming,1
4537,8,a,55
4538,8,then,9
4539,8,appearance,1
4540,8,beast,1
4541,8,were,16
4542,8,loud,1
4543,8,waiting,1
4544,8,rest,3
4545,8,parts,1
4546,8,doesn,1
4547,8,from,3
4548,8,stopped,1
4549,8,finishing,1
4550,8,pity,2
4551,8,red,2
4552,8,flower-pot,1
4553,8,come,3
4554,8,business,3
4555,8,instead,1
4556,8,under,3
4557,8,chapter,1
4558,8,with,21
4559,8,stand,1
4560,8,last,2
4561,8,being,2
4562,8,s,27
4563,8,very,17
4564,8,stamping,1
4565,8,furrow,1
4566,8,waited,2
4567,8,again,2
4568,8,d,4
4569,8,hurried,3
4570,8,fairly,1
4571,8,blow,1
4572,8,upon,5
4573,8,ground,2
4574,8,shall,1
4575,8,managing,1
4576,8,puzzled,2
4577,8,will,1
4578,8,before,1
4579,8,well,3
4580,8,hardly,1
4581,8,this,9
4582,8,giddy,1
4583,8,fading,1
4584,8,nothing,2
4585,8,bowing,1
4586,8,allow,1
4587,8,other,5
4588,8,severely,1
4589,8,fine,1
4590,8,he,12
4591,8,noticing,1
4592,8,elbow,1
4593,8,much,3
4594,8,groundand,1
4595,8,laughing,1
4596,8,t,19
4597,8,carrying,2
4598,8,large,3
4599,8,ve,3
4600,8,hedgehog,7
4601,8,others,3
4602,8,name,2
4603,8,minea,1
4604,8,duchess,3
4605,8,that,28
4606,8,doing,2
4607,8,blame,1
4608,8,succeeded,1
4609,8,couldn,3
4610,8,ran,3
4611,8,they,14
4612,8,having,2
4613,8,pack,2
4614,8,great,3
4615,8,made,2
4616,8,furrows,1
4617,8,through,1
4618,8,gave,1
4619,8,carefully,1
4620,8,should,3
4621,8,those,1
4622,8,going,7
4623,8,consider,1
4624,8,pattern,1
4625,8,behind,3
4626,8,loudly,1
4627,8,comfortably,1
4628,8,exactly,1
4629,8,you,23
4630,8,if,6
4631,8,at,29
4632,8,eye,1
4633,8,ridges,1
4634,8,turns,2
4635,8,likely,1
4636,8,seem,1
4637,8,get,3
4638,8,sentence,2
4639,8,caught,1
4640,8,short,1
4641,8,late,1
4642,8,shaped,1
4643,8,cushion,1
4644,8,heads,4
4645,8,politely,1
4646,8,leave,1
4647,8,extremely,1
4648,8,such,5
4649,8,likes,1
4650,8,are,8
4651,8,hard,1
4652,8,though,1
4653,8,dear,2
4654,8,once,4
4655,8,what,10
4656,8,one,10
4657,8,king,13
4658,8,unfortunate,1
4659,8,it,52
4660,8,came,9
4661,8,things,3
4662,8,fall,1
4663,8,talking,3
4664,8,ears,2
4665,8,don,8
4666,8,attends,1
4667,8,lie,2
4668,8,game,7
4669,8,conclusion,1
4670,8,reply,2
4671,8,appealed,1
4672,8,only,7
4673,8,afraid,1
4674,8,its,6
4675,8,passion,2
4676,8,already,1
4677,8,found,2
4678,8,nodded,1
4679,8,just,5
4680,8,called,2
4681,8,argument,3
4682,8,ridge,1
4683,8,when,6
4684,8,rather,4
4685,8,wandered,1
4686,8,confusing,1
4687,8,viii,1
4688,8,or,11
4689,8,saw,1
4690,8,expression,1
4691,8,anxiously,3
4692,8,majesty,3
4693,8,beheaded,3
4694,8,trying,2
4695,8,read,1
4696,8,everybody,2
4697,8,opportunity,1
4698,8,hearts,4
4699,8,against,1
4700,8,jogged,1
4701,8,turn,2
4702,8,away,7
4703,8,way,4
4704,8,miss,2
4705,8,suddenly,1
4706,8,seven,5
4707,8,turning,2
4708,8,shoulder,1
4709,8,difficult,1
4710,8,wanted,1
4711,8,and,92
4712,8,low,4
4713,8,grave,1
4714,8,bursting,1
4715,8,sure,1
4716,8,along,1
4717,8,after,5
4718,8,whispered,2
4719,8,conversation,1
4720,8,yesterday,1
4721,8,near,2
4722,8,dispute,2
4723,8,began,9
4724,8,ll,2
4725,8,cards,1
4726,8,flamingo,4
4727,8,introduce,1
4728,8,soldiers,9
4729,8,unless,1
4730,8,prison,1
4731,8,comes,1
4732,8,same,1
4733,8,win,1
4734,8,an,3
4735,8,out,8
4736,8,know,2
4737,8,seemed,2
4738,8,stood,4
4739,8,passing,1
4740,8,looked,8
4741,8,not,11
4742,8,impatiently,1
4743,8,never,3
4744,8,particular,1
4745,8,as,19
4746,8,between,1
4747,8,arguments,1
4748,8,while,4
4749,8,five,7
4750,8,protection,1
4751,8,fetch,2
4752,8,running,1
4753,8,heard,5
4754,8,where,4
4755,8,besides,2
4756,8,ear,1
4757,8,wondering,2
4758,8,thunder,1
4759,8,bringing,1
4760,8,hand,4
4761,8,dears,1
4762,8,for,19
4763,8,arches,2
4764,8,tucked,2
4765,8,execute,1
4766,8,generally,2
4767,8,remember,2
4768,8,round,7
4769,8,however,2
4770,8,talk,3
4771,8,clubs,1
4772,8,threw,1
4773,8,didn,1
4774,8,soon,2
4775,8,play,2
4776,8,air,1
4777,8,say,4
4778,8,act,1
4779,8,uneasy,1
4780,8,ornamented,2
4781,8,nonsense,2
4782,8,grin,1
4783,8,nobody,1
4784,8,kiss,1
4785,8,think,4
4786,8,players,2
4787,8,turned,2
4788,8,removed,2
4789,8,procession,5
4790,8,fact,1
4791,8,places,1
4792,8,went,10
4793,8,doubled-up,1
4794,8,onions,1
4795,8,idiot,1
4796,8,tumbling,1
4797,8,yet,1
4798,8,face,3
4799,8,walking,3
4800,8,jumped,1
4801,8,escape,2
4802,8,boxed,1
4803,8,timid,1
4804,8,paint,1
4805,8,furious,1
4806,8,queens,1
4807,8,how,5
4808,8,live,2
4809,8,among,1
4810,8,crowd,1
4811,8,remark,1
4812,8,himit,1
4813,8,whole,2
4814,8,on,18
4815,8,splashing,1
4816,8,cat,11
4817,8,itself,2
4818,8,about,8
4819,8,lay,1
4820,8,helpless,1
4821,8,mistake,1
4822,8,themselves,2
4823,8,wherever,1
4824,8,tell,3
4825,8,nearer,1
4826,8,rules,1
4827,8,myself,1
4828,8,happen,2
4829,8,fight,2
4830,8,use,2
4831,8,footsteps,1
4832,8,three,11
4833,8,themand,1
4834,8,bowed,2
4835,8,neck,1
4836,8,crawling,1
4837,8,some,2
4838,8,knave,4
4839,8,laid,1
4840,8,humble,1
4841,8,matter,1
4842,8,in,38
4843,8,anything,1
4844,8,flung,1
4845,8,wild,1
4846,8,cook,1
4847,8,anxious,1
4848,8,i,19
4849,8,walked,1
4850,8,so,12
4851,8,why,3
4852,8,head,12
4853,8,now,4
4854,8,none,1
4855,8,scream,1
4856,8,executed,2
4857,8,least,2
4858,8,nervous,1
4859,8,flat,2
4860,8,settle,1
4861,8,someone,1
4862,8,had,22
4863,8,grand,1
4864,8,may,3
4865,8,followed,1
4866,8,croquet-ground,2
4867,8,can,2
4868,8,impertinent,1
4869,8,become,1
4870,8,ask,1
4871,8,ought,2
4872,8,feeling,1
4873,8,them,14
4874,8,child,2
4875,8,executioner,6
4876,8,belongs,1
4877,8,eyes,1
4878,8,smiled,2
4879,8,double,1
4880,8,recognised,1
4881,8,added,1
4882,8,tulip-roots,1
4883,8,arrow,1
4884,8,be,10
4885,8,provoking,1
4886,8,mallets,1
4887,8,directions,1
4888,8,account,1
4889,8,always,2
4890,8,find,3
4891,8,croqueted,1
4892,8,shrill,1
4893,8,is,7
4894,8,oneself,1
4895,8,curious,3
4896,8,faces,3
4897,8,do,2
4898,8,party,2
4899,8,laughter,1
4900,8,moved,1
4901,8,crimson,2
4902,8,passed,1
4903,8,said,43
4904,8,another,2
4905,8,looking,6
4906,8,ever,1
4907,8,doubtful,1
4908,8,day,1
4909,8,difficulties,1
4910,8,afore,1
4911,8,repeated,1
4912,8,roses,3
4913,8,first,4
4914,8,velvet,1
4915,8,mouth,2
4916,8,two,9
4917,8,could,7
4918,8,children,3
4919,8,till,2
4920,8,corners,1
4921,8,gone,4
4922,8,best,1
4923,8,indeed,2
4924,8,up,11
4925,8,royal,2
4926,8,give,1
4927,8,somebody,1
4928,8,smiling,1
4929,8,feel,1
4930,8,must,1
4931,8,still,1
4932,8,look,7
4933,8,couples,1
4934,8,my,5
4935,8,listen,1
4936,8,guests,1
4937,8,their,11
4938,8,frightened,1
4939,8,excellent,1
4940,8,off,15
4941,8,garden,3
4942,8,tiptoe,1
4943,8,even,1
4944,8,go,3
4945,8,raised,1
4946,8,put,4
4947,8,nicely,1
4948,8,flamingoes,1
4949,8,angrily,1
4950,8,listening,1
4951,8,left,1
4952,8,oblong,1
4953,8,hanging,1
4954,8,idea,1
4955,8,who,12
4956,8,execution,1
4957,8,else,2
4958,8,disappeared,1
4959,8,tree,1
4960,8,growing,1
4961,8,whether,4
4962,8,over,5
4963,8,examining,1
4964,8,wish,1
4965,8,here,4
4966,8,see,9
4967,8,have,9
4968,8,sit,1
4969,8,rabbit,6
4970,8,book,1
4971,8,missed,1
4972,8,asked,1
4973,8,weren,1
4974,8,instantly,2
4975,8,remaining,1
4976,8,less,1
4977,8,busily,1
4978,8,voice,6
4979,9,lying,1
4980,9,saying,1
4981,9,the,143
4982,9,time,4
4983,9,lives,1
4984,9,pigs,1
4985,9,calmly,1
4986,9,stay,1
4987,9,life,1
4988,9,getting,1
4989,9,vegetable,1
4990,9,fond,1
4991,9,won,1
4992,9,flock,1
4993,9,good,2
4994,9,executes,1
4995,9,yes,3
4996,9,shouted,1
4997,9,down,3
4998,9,did,11
4999,9,reason,2
5000,9,playing,1
5001,9,trouble,2
5002,9,far,1
5003,9,attended,1
5004,9,next,2
5005,9,beautify,1
5006,9,his,8
5007,9,question,1
5008,9,any,3
5009,9,dare,1
5010,9,mine,1
5011,9,tongue,1
5012,9,was,24
5013,9,got,2
5014,9,except,1
5015,9,arm,3
5016,9,washing,1
5017,9,right,4
5018,9,by,7
5019,9,quarrelling,1
5020,9,end,2
5021,9,creatures,1
5022,9,sort,1
5023,9,more,5
5024,9,own,1
5025,9,chin,4
5026,9,might,3
5027,9,him,6
5028,9,remarked,2
5029,9,mustard,2
5030,9,eagerly,1
5031,9,begin,2
5032,9,ten,1
5033,9,but,10
5034,9,minding,1
5035,9,distance,1
5036,9,slowly,2
5037,9,thing,5
5038,9,sun,1
5039,9,cautiously,1
5040,9,speak,2
5041,9,wasn,2
5042,9,uglify,1
5043,9,alice,52
5044,9,seen,1
5045,9,your,8
5046,9,side,1
5047,9,to,71
5048,9,knew,1
5049,9,sobbing,2
5050,9,music,2
5051,9,cost,1
5052,9,both,5
5053,9,indignantly,1
5054,9,many,1
5055,9,make,2
5056,9,sight,1
5057,9,mineral,1
5058,9,spoke,3
5059,9,rule,1
5060,9,needn,1
5061,9,forgotten,1
5062,9,hasn,2
5063,9,interesting,1
5064,9,quite,8
5065,9,remarking,1
5066,9,sharp,3
5067,9,queen,14
5068,9,shouting,1
5069,9,help,1
5070,9,of,46
5071,9,hers,1
5072,9,agree,2
5073,9,unhappy,1
5074,9,constant,1
5075,9,written,1
5076,9,occasional,1
5077,9,finished,1
5078,9,everything,3
5079,9,re,3
5080,9,these,2
5081,9,she,36
5082,9,been,4
5083,9,like,8
5084,9,little,10
5085,9,try,1
5086,9,ah,2
5087,9,into,5
5088,9,enough,1
5089,9,thunderstorm,1
5090,9,hear,2
5091,9,middle,1
5092,9,tone,5
5093,9,close,2
5094,9,thank,1
5095,9,than,3
5096,9,silent,1
5097,9,dull,1
5098,9,would,5
5099,9,better,2
5100,9,back,3
5101,9,simple,1
5102,9,thought,7
5103,9,says,1
5104,9,chose,1
5105,9,oh,3
5106,9,appeared,1
5107,9,arms,1
5108,9,ready,2
5109,9,imagine,1
5110,9,drive,1
5111,9,we,7
5112,9,fly,1
5113,9,fast,1
5114,9,affectionately,1
5115,9,watched,1
5116,9,glad,3
5117,9,because,4
5118,9,there,7
5119,9,half,4
5120,9,her,19
5121,9,all,10
5122,9,something,2
5123,9,cheap,1
5124,9,moment,3
5125,9,herself,6
5126,9,no,4
5127,9,certainly,1
5128,9,people,2
5129,9,done,1
5130,9,encouraged,1
5131,9,a,54
5132,9,then,12
5133,9,deeply,1
5134,9,broken,1
5135,9,were,8
5136,9,loud,1
5137,9,rest,1
5138,9,flappers,1
5139,9,savage,2
5140,9,doesn,2
5141,9,derision,1
5142,9,from,3
5143,9,hurry,1
5144,9,come,7
5145,9,business,1
5146,9,being,1
5147,9,under,1
5148,9,chapter,1
5149,9,with,16
5150,9,last,4
5151,9,lazy,1
5152,9,turtlewe,1
5153,9,s,24
5154,9,very,13
5155,9,stamping,1
5156,9,again,3
5157,9,waited,2
5158,9,new,2
5159,9,d,1
5160,9,hurried,1
5161,9,wouldn,1
5162,9,upon,2
5163,9,ground,1
5164,9,shall,3
5165,9,will,1
5166,9,before,4
5167,9,well,6
5168,9,experiment,2
5169,9,rude,1
5170,9,this,6
5171,9,love,2
5172,9,pepper,3
5173,9,nothing,3
5174,9,died,1
5175,9,taken,2
5176,9,exclaimed,3
5177,9,other,2
5178,9,fine,1
5179,9,he,14
5180,9,much,6
5181,9,tut,2
5182,9,pleasant,1
5183,9,modern,1
5184,9,laughing,1
5185,9,folded,1
5186,9,t,29
5187,9,tortoise,3
5188,9,stretching,1
5189,9,large,2
5190,9,ve,4
5191,9,dig,1
5192,9,otherwise,3
5193,9,follow,1
5194,9,others,1
5195,9,uglifying,1
5196,9,twelfth,1
5197,9,interrupted,2
5198,9,nine,1
5199,9,duchess,19
5200,9,that,37
5201,9,patiently,1
5202,9,sentenced,1
5203,9,heart,1
5204,9,couldn,2
5205,9,they,20
5206,9,having,1
5207,9,tis,3
5208,9,longer,1
5209,9,great,2
5210,9,made,3
5211,9,hadn,1
5212,9,startled,1
5213,9,beginning,1
5214,9,should,1
5215,9,those,1
5216,9,going,1
5217,9,exactly,1
5218,9,you,41
5219,9,if,9
5220,9,at,13
5221,9,poor,1
5222,9,hollow,1
5223,9,heavy,1
5224,9,seem,1
5225,9,sentence,1
5226,9,earth,1
5227,9,m,5
5228,9,camomile,1
5229,9,politely,1
5230,9,leave,1
5231,9,distraction,1
5232,9,such,3
5233,9,tried,1
5234,9,are,3
5235,9,though,4
5236,9,birds,1
5237,9,nearly,2
5238,9,dear,2
5239,9,rubbed,1
5240,9,once,2
5241,9,what,20
5242,9,one,5
5243,9,king,2
5244,9,day-school,1
5245,9,it,43
5246,9,came,2
5247,9,things,3
5248,9,fancy,2
5249,9,don,10
5250,9,game,3
5251,9,bill,1
5252,9,only,6
5253,9,sigh,3
5254,9,merely,1
5255,9,its,2
5256,9,found,1
5257,9,taught,3
5258,9,bit,1
5259,9,reeling,1
5260,9,relief,1
5261,9,just,2
5262,9,called,2
5263,9,questions,1
5264,9,when,4
5265,9,rather,1
5266,9,feather,1
5267,9,coils,1
5268,9,answered,1
5269,9,suppose,1
5270,9,or,6
5271,9,deep,2
5272,9,saw,3
5273,9,anxiously,1
5274,9,young,2
5275,9,creature,1
5276,9,majesty,1
5277,9,drawlingthe,1
5278,9,ordered,3
5279,9,front,1
5280,9,everybody,2
5281,9,ashamed,1
5282,9,bore,1
5283,9,care,2
5284,9,away,1
5285,9,turn,1
5286,9,way,2
5287,9,sense,1
5288,9,bite,2
5289,9,shoulder,2
5290,9,let,1
5291,9,wanted,1
5292,9,and,62
5293,9,low,2
5294,9,sourand,1
5295,9,regular,1
5296,9,bitterandand,1
5297,9,true,1
5298,9,whispered,1
5299,9,conversation,1
5300,9,after,4
5301,9,took,2
5302,9,master,2
5303,9,near,1
5304,9,sighing,2
5305,9,sir,1
5306,9,began,2
5307,9,custody,2
5308,9,ll,1
5309,9,rock,1
5310,9,holiday,1
5311,9,fair,1
5312,9,flamingo,1
5313,9,bottom,1
5314,9,too,3
5315,9,soldiers,1
5316,9,yourself,3
5317,9,same,2
5318,9,used,3
5319,9,an,6
5320,9,out,4
5321,9,know,9
5322,9,seemed,1
5323,9,pardoned,1
5324,9,stood,1
5325,9,believe,1
5326,9,classics,1
5327,9,us,2
5328,9,pitied,1
5329,9,looked,3
5330,9,not,13
5331,9,never,11
5332,9,stingy,1
5333,9,as,19
5334,9,paws,2
5335,9,weak,1
5336,9,birthday,1
5337,9,subjects,1
5338,9,sat,4
5339,9,sad,1
5340,9,safe,1
5341,9,heard,5
5342,9,stiff,1
5343,9,choice,2
5344,9,ear,1
5345,9,wondering,1
5346,9,french,2
5347,9,finish,1
5348,9,old,5
5349,9,simpleton,1
5350,9,temper,2
5351,9,sorrow,2
5352,9,drawling,1
5353,9,for,6
5354,9,hot-tempered,1
5355,9,warning,1
5356,9,tucked,1
5357,9,arches,2
5358,9,extras,1
5359,9,seaography,1
5360,9,lessons,3
5361,9,generally,1
5362,9,remember,1
5363,9,round,2
5364,9,however,2
5365,9,talk,2
5366,9,felt,2
5367,9,school,4
5368,9,didn,1
5369,9,fainting,1
5370,9,number,1
5371,9,soon,1
5372,9,sharply,1
5373,9,fun,2
5374,9,exclamation,1
5375,9,say,9
5376,9,clear,1
5377,9,lady,2
5378,9,waist,1
5379,9,minutes,1
5380,9,uglification,2
5381,9,nobody,2
5382,9,think,4
5383,9,players,2
5384,9,ledge,1
5385,9,withoutmaybe,1
5386,9,isn,1
5387,9,whom,1
5388,9,turned,1
5389,9,linked,1
5390,9,fact,1
5391,9,met,1
5392,9,went,13
5393,9,makes,5
5394,9,chuckled,1
5395,9,company,1
5396,9,perhaps,2
5397,9,conger-eel,1
5398,9,yet,2
5399,9,digging,1
5400,9,drawling-master,1
5401,9,simply,1
5402,9,how,5
5403,9,eleventh,1
5404,9,grief,1
5405,9,call,2
5406,9,leaving,1
5407,9,closer,1
5408,9,remark,3
5409,9,whole,1
5410,9,on,19
5411,9,ours,1
5412,9,educationsin,1
5413,9,ancient,1
5414,9,itself,1
5415,9,about,11
5416,9,hjckrrh,1
5417,9,themselves,1
5418,9,alone,1
5419,9,tell,4
5420,9,nearer,1
5421,9,wants,1
5422,9,myself,1
5423,9,shade,1
5424,9,long,1
5425,9,am,1
5426,9,change,1
5427,9,hour,1
5428,9,washingextra,1
5429,9,asleep,1
5430,9,picture,1
5431,9,some,2
5432,9,putting,1
5433,9,forget,1
5434,9,frowning,1
5435,9,in,30
5436,9,ugly,1
5437,9,tremble,1
5438,9,anxious,1
5439,9,crab,1
5440,9,i,44
5441,9,walked,3
5442,9,bird,1
5443,9,so,17
5444,9,advantage,1
5445,9,finding,1
5446,9,why,3
5447,9,head,3
5448,9,world,1
5449,9,break,1
5450,9,now,6
5451,9,writhing,1
5452,9,gryphon,20
5453,9,barley-sugar,1
5454,9,sitting,1
5455,9,hours,2
5456,9,either,1
5457,9,hid,1
5458,9,mystery,2
5459,9,word,3
5460,9,take,4
5461,9,had,13
5462,9,replied,4
5463,9,followed,2
5464,9,can,6
5465,9,appear,1
5466,9,morals,1
5467,9,croquet-ground,1
5468,9,ask,1
5469,9,ought,1
5470,9,feeling,1
5471,9,them,6
5472,9,hopeful,1
5473,9,child,1
5474,9,ventured,2
5475,9,absence,1
5476,9,mustard-mine,1
5477,9,eyes,2
5478,9,soup,2
5479,9,asking,1
5480,9,sink,1
5481,9,added,3
5482,9,arithmeticambition,1
5483,9,manage,1
5484,9,decided,1
5485,9,be,12
5486,9,doubtfully,1
5487,9,present,2
5488,9,turtle,27
5489,9,story,2
5490,9,games,1
5491,9,squeezed,1
5492,9,presents,1
5493,9,always,1
5494,9,moral,8
5495,9,subject,1
5496,9,find,2
5497,9,sweet-tempered,1
5498,9,is,20
5499,9,curious,1
5500,9,faces,1
5501,9,tears,1
5502,9,do,3
5503,9,silence,1
5504,9,another,1
5505,9,said,57
5506,9,day,8
5507,9,delay,1
5508,9,pause,1
5509,9,doubtful,1
5510,9,ever,1
5511,9,sea,3
5512,9,branches,1
5513,9,understand,1
5514,9,surprise,2
5515,9,first,2
5516,9,pray,1
5517,9,lessen,1
5518,9,yours,2
5519,9,real,1
5520,9,living,1
5521,9,could,5
5522,9,children,1
5523,9,till,2
5524,9,gone,2
5525,9,words,3
5526,9,best,1
5527,9,every,1
5528,9,up,8
5529,9,give,2
5530,9,somebody,1
5531,9,feel,2
5532,9,must,4
5533,9,still,2
5534,9,look,3
5535,9,my,4
5536,9,hold,1
5537,9,together,3
5538,9,show,1
5539,9,proud,1
5540,9,guests,1
5541,9,their,4
5542,9,learnt,1
5543,9,frightened,1
5544,9,full,1
5545,9,pleased,2
5546,9,afford,1
5547,9,off,10
5548,9,resting,1
5549,9,secondly,1
5550,9,does,1
5551,9,even,2
5552,9,go,4
5553,9,ix,1
5554,9,put,2
5555,9,flamingoes,1
5556,9,angrily,1
5557,9,left,3
5558,9,breath,1
5559,9,keeping,2
5560,9,idea,1
5561,9,means,1
5562,9,kitchen,2
5563,9,inquired,1
5564,9,who,5
5565,9,execution,1
5566,9,worried,1
5567,9,history,3
5568,9,learned,1
5569,9,else,1
5570,9,thinking,3
5571,9,fellow,1
5572,9,height,1
5573,9,executions,2
5574,9,week,1
5575,9,vinegar,1
5576,9,uncomfortably,1
5577,9,different,1
5578,9,lonely,1
5579,9,venture,1
5580,9,learn,2
5581,9,meanstomakeanythingprettier,1
5582,9,over,1
5583,9,wish,1
5584,9,kind,1
5585,9,here,4
5586,9,usual,1
5587,9,really,2
5588,9,course,5
5589,9,see,4
5590,9,lifted,1
5591,9,have,10
5592,9,sit,1
5593,9,mock,26
5594,9,favourite,1
5595,9,mayn,1
5596,9,sounds,1
5597,9,asked,4
5598,9,less,1
5599,9,counting,1
5600,9,plan,1
5601,9,voice,4
5602,10,authority,1
5603,10,me,3
5604,10,listeners,1
5605,10,saying,1
5606,10,meat,1
5607,10,the,158
5608,10,time,5
5609,10,courage,1
5610,10,has,1
5611,10,flapper,1
5612,10,around,1
5613,10,toes,3
5614,10,won,10
5615,10,share,1
5616,10,yes,2
5617,10,shouted,1
5618,10,mean,3
5619,10,down,4
5620,10,explain,3
5621,10,did,1
5622,10,thrown,1
5623,10,reason,3
5624,10,far,5
5625,10,next,2
5626,10,his,17
5627,10,eels,1
5628,10,curiosity,1
5629,10,timidly,2
5630,10,any,2
5631,10,thoughts,1
5632,10,please,2
5633,10,dare,1
5634,10,considered,1
5635,10,was,13
5636,10,got,5
5637,10,dancing,2
5638,10,by,5
5639,10,lobsters,7
5640,10,pretty,1
5641,10,creatures,3
5642,10,shut,1
5643,10,gained,1
5644,10,end,1
5645,10,lines,1
5646,10,sort,1
5647,10,more,3
5648,10,hastily,3
5649,10,pie,2
5650,10,scaly,1
5651,10,watch,1
5652,10,him,4
5653,10,might,1
